CustomerID,Recency,Frequency,Monetary,Tenure,AOV,Cluster
16835,128,2,180.85,245,90.425,2
16836,40,2,251.87,77,125.935,2
16837,31,11,3170.98,215,288.2709090909091,3
16838,197,2,588.85,91,294.425,2
16839,9,34,16594.35,361,488.06911764705876,3
16841,37,6,1869.82,251,311.63666666666666,2
16842,101,3,1264.19,202,421.3966666666667,2
16843,43,16,10196.57,285,637.285625,3
16846,50,1,214.32,1,214.32,1
16847,43,1,193.44,1,193.44,1
16848,53,1,281.42,1,281.42,0
16849,187,1,124.57,1,124.57,1
16850,334,1,332.41,1,332.41,0
16851,4,3,342.45,48,114.14999999999999,2
16852,10,2,144.91000000000003,166,72.45500000000001,2
16855,24,2,328.4,20,164.2,2
16856,15,1,35.400000000000006,1,35.400000000000006,1
16858,369,1,375.69000000000005,1,375.69000000000005,0
16859,145,2,747.81,117,373.905,2
16861,60,2,173.76,99,86.88,1
16863,31,2,502.8,336,251.4,2
16866,141,3,207.73999999999998,21,69.24666666666666,1
16869,23,4,825.42,153,206.355,2
16871,22,6,2812.34,249,468.72333333333336,3
16872,77,3,680.02,108,226.67333333333332,2
16873,5,6,7123.62,360,1187.27,3
16875,67,5,2095.53,273,419.10600000000005,2
16877,12,6,853.72,196,142.28666666666666,2
16878,84,1,13.3,1,13.3,1
16880,31,7,1519.08,159,217.01142857142855,2
16881,67,1,432.0,1,432.0,0
16882,67,3,705.12,251,235.04,2
16883,187,2,276.73,185,138.365,2
16884,38,2,429.84000000000003,1,214.92000000000002,0
16885,15,3,471.51,342,157.17,2
16887,35,1,194.88,1,194.88,1
16889,195,3,1578.67,143,526.2233333333334,2
16891,2,5,809.7,370,161.94,3
16892,1,5,525.54,183,105.10799999999999,2
16893,367,1,145.93,1,145.93,1
16895,65,1,219.14,1,219.14,1
16897,299,2,289.78,15,144.89,1
16898,26,3,508.81,343,169.60333333333332,2
16899,8,6,1281.56,353,213.59333333333333,3
16900,17,3,882.16,47,294.05333333333334,2
16902,116,1,1706.88,1,1706.88,0
16903,29,1,373.24,1,373.24,0
16904,4,16,3750.4700000000003,363,234.40437500000002,3
16905,5,7,3102.43,367,443.2042857142857,3
16906,82,4,579.77,167,144.9425,2
16907,29,5,981.65,337,196.32999999999998,2
16909,72,1,379.14,1,379.14,0
16910,4,8,1510.06,87,188.7575,3
16912,29,11,2575.38,295,234.12545454545455,3
16913,290,1,113.44,1,113.44,1
16914,36,1,208.46,1,208.46,1
16915,9,6,621.6800000000001,275,103.61333333333334,2
16916,24,2,576.26,349,288.13,2
16917,277,1,391.52,1,391.52,0
16918,50,6,1068.82,268,178.13666666666666,2
16919,156,11,2596.45,213,236.04090909090908,2
16921,61,1,169.79,1,169.79,1
16923,12,19,7247.61,351,381.4531578947368,3
16924,21,3,846.75,63,282.25,2
16926,371,1,230.25,1,230.25,1
16927,116,3,543.05,246,181.01666666666665,2
16928,80,17,2839.65,293,167.03823529411764,3
16929,4,7,1295.39,152,185.0557142857143,3
16930,26,3,380.55,43,126.85000000000001,2
16931,5,21,4604.22,365,219.24857142857144,3
16932,53,1,161.94,1,161.94,1
16933,1,2,563.23,238,281.615,2
16934,55,2,950.9300000000001,1,475.46500000000003,0
16936,26,1,262.68,1,262.68,0
16938,9,4,2736.38,301,684.095,3
16940,52,3,3049.88,238,1016.6266666666667,3
16942,13,9,1920.59,216,213.39888888888888,3
16943,212,3,816.73,107,272.24333333333334,2
16945,22,19,4345.5,337,228.71052631578948,3
16947,236,1,406.48,1,406.48,0
16948,139,3,435.02,188,145.00666666666666,2
16949,4,6,1286.27,313,214.37833333333333,3
16950,57,3,1178.56,311,392.8533333333333,2
16951,135,3,1277.75,170,425.9166666666667,2
16952,109,2,167.61,1,83.805,1
16953,30,1,20.8,1,20.8,1
16954,1,9,2085.08,359,231.67555555555555,3
16955,185,4,518.67,189,129.6675,2
16956,18,1,308.74,1,308.74,0
16957,239,2,416.64,43,208.32,2
16959,87,1,117.35000000000001,1,117.35000000000001,1
16960,39,3,505.1,214,168.36666666666667,2
16961,116,1,234.17,1,234.17,1
16963,187,1,110.55000000000001,1,110.55000000000001,1
16965,227,1,192.07,1,192.07,1
16966,8,7,2154.97,232,307.8528571428571,3
16967,189,1,319.02,1,319.02,0
16968,4,2,439.43,104,219.715,2
16969,39,3,650.41,153,216.8033333333333,2
16971,38,1,357.21,1,357.21,0
16976,267,1,251.51999999999998,1,251.51999999999998,1
16978,78,1,344.33,1,344.33,0
16979,4,6,1852.0,295,308.6666666666667,3
16980,255,2,1078.96,37,539.48,0
16982,61,1,384.06,1,384.06,0
16983,13,7,1931.25,357,275.89285714285717,3
16984,88,2,4481.35,42,2240.675,0
16985,17,10,5464.12,342,546.412,3
16986,30,2,1873.2,1,936.6,0
16987,3,7,1625.05,203,232.15,3
16988,5,1,126.12,1,126.12,1
16989,7,6,1133.25,144,188.875,3
16990,219,1,179.0,1,179.0,1
16992,11,5,1614.31,275,322.86199999999997,3
16996,30,6,1456.96,324,242.82666666666668,2
16997,288,3,702.0,38,234.0,2
16998,150,4,295.0,155,73.75,2
16999,23,2,484.82,51,242.41,2
17001,1,11,3989.57,359,362.6881818181818,3
17002,86,3,1493.73,206,497.91,2
17004,46,2,1412.94,47,706.47,2
17006,5,4,781.78,71,195.445,2
17007,51,6,889.9300000000001,307,148.3216666666667,2
17010,18,1,195.36,1,195.36,1
17011,30,1,270.9,1,270.9,0
17014,8,3,586.33,59,195.44333333333336,2
17015,29,3,1842.56,157,614.1866666666666,2
17017,3,20,8694.26,370,434.713,3
17018,41,2,920.1,286,460.05,2
17019,11,4,1272.61,358,318.1525,2
17022,31,1,71.0,1,71.0,1
17024,45,3,95.85,113,31.95,1
17025,61,3,357.77,313,119.25666666666666,2
17026,185,2,154.82999999999998,185,77.41499999999999,1
17027,79,6,890.29,239,148.38166666666666,2
17029,111,2,716.0,127,358.0,2
17030,64,1,146.87,1,146.87,1
17031,12,2,380.35,144,190.175,2
17033,86,3,1030.14,274,343.38000000000005,2
17034,16,3,745.52,272,248.50666666666666,2
17035,246,2,433.53000000000003,66,216.76500000000001,2
17037,88,1,1267.32,1,1267.32,0
17038,30,1,112.4,1,112.4,1
17040,138,1,449.73,1,449.73,0
17041,27,3,1081.57,334,360.5233333333333,2
17042,3,5,1044.3799999999999,245,208.87599999999998,3
17043,32,4,1735.18,235,433.795,2
17044,25,1,948.48,1,948.48,0
17045,113,3,339.44,135,113.14666666666666,2
17046,157,1,642.02,1,642.02,0
17047,85,3,1100.9,120,366.9666666666667,2
17048,118,3,925.35,214,308.45,2
17049,3,9,5659.9800000000005,274,628.8866666666668,3
17050,96,6,3228.84,204,538.14,3
17051,194,1,247.14000000000001,1,247.14000000000001,1
17052,28,1,413.75,1,413.75,0
17053,131,1,498.48,1,498.48,0
17054,28,5,1356.33,217,271.26599999999996,2
17058,82,3,1179.89,159,393.2966666666667,2
17059,30,5,3095.04,340,619.008,3
17060,266,1,234.24,1,234.24,1
17061,74,11,5232.2300000000005,159,475.65727272727275,3
17062,314,4,533.33,56,133.3325,2
17063,21,7,1461.14,269,208.73428571428573,2
17064,59,3,859.35,269,286.45,2
17068,12,21,4545.89,356,216.47095238095238,3
17069,28,9,2709.7000000000003,346,301.0777777777778,3
17070,114,1,312.14,1,312.14,0
17071,28,9,2429.03,282,269.89222222222224,3
17073,18,4,1444.84,92,361.21,2
17075,18,4,834.12,300,208.53,2
17076,36,3,841.0799999999999,329,280.35999999999996,2
17078,36,2,375.86,1,187.93,1
17079,78,1,118.80000000000001,1,118.80000000000001,1
17080,22,2,287.62,248,143.81,2
17081,25,2,290.16,21,145.08,2
17082,33,2,2003.85,286,1001.925,2
17083,109,3,1405.78,195,468.5933333333333,2
17084,35,2,2949.75,1,1474.875,0
17085,123,5,1566.65,240,313.33000000000004,2
17086,7,6,2050.08,57,341.68,3
17088,28,4,1991.01,226,497.7525,2
17090,4,7,2043.95,350,291.99285714285713,3
17091,3,9,3827.76,366,425.3066666666667,3
17092,50,4,1777.78,228,444.445,2
17094,322,1,302.0,1,302.0,0
17095,23,3,1324.16,313,441.3866666666667,2
17096,15,4,1022.13,247,255.5325,2
17097,2,8,954.42,364,119.3025,3
17100,18,2,971.74,1,485.87,0
17101,10,4,1621.73,168,405.4325,3
17102,262,1,25.5,1,25.5,1
17105,159,2,665.78,148,332.89,2
17107,33,6,10815.43,245,1802.5716666666667,3
17109,29,6,885.04,204,147.50666666666666,2
17110,165,1,163.29999999999998,1,163.29999999999998,1
17111,47,1,248.61,1,248.61,0
17114,6,8,808.62,330,101.0775,2
17115,8,3,837.5,225,279.1666666666667,2
17117,288,1,116.19999999999999,1,116.19999999999999,1
17118,318,1,157.02,1,157.02,1
17119,3,2,606.91,57,303.455,2
17120,233,1,307.46,1,307.46,0
17122,119,1,138.32,1,138.32,1
17123,162,1,345.29999999999995,1,345.29999999999995,0
17124,185,1,298.89,1,298.89,0
17125,50,1,259.35,1,259.35,0
17126,152,5,1004.75,211,200.95,2
17128,335,1,157.09,1,157.09,1
17131,5,5,2463.17,71,492.634,3
17133,16,7,4892.240000000001,251,698.8914285714287,3
17134,107,2,425.0,158,212.5,2
17135,16,7,1139.73,356,162.81857142857143,2
17138,276,1,380.5,1,380.5,0
17139,16,12,10668.47,274,889.0391666666666,3
17140,247,1,465.32,1,465.32,0
17142,239,1,579.0,1,579.0,0
17144,1,2,984.57,84,492.285,3
17146,106,3,749.78,254,249.92666666666665,2
17147,23,4,1714.59,290,428.6475,2
17148,52,1,124.88,1,124.88,1
17152,195,3,1689.5,69,563.1666666666666,2
17153,24,1,213.78,1,213.78,1
17154,75,1,329.34,1,329.34,0
17155,18,2,251.70000000000002,161,125.85000000000001,2
17157,8,2,319.0,169,159.5,2
17158,32,3,1266.97,329,422.3233333333333,2
17159,22,3,1538.88,151,512.96,2
17160,31,6,3518.03,211,586.3383333333334,3
17162,29,10,1715.46,277,171.546,3
17163,22,2,293.1,57,146.55,2
17164,33,7,2467.35,241,352.4785714285714,3
17165,284,1,158.68,1,158.68,1
17166,39,2,206.34,166,103.17,2
17169,58,2,835.78,126,417.89,2
17171,289,1,224.91,1,224.91,1
17172,79,1,317.76,1,317.76,0
17173,5,8,3766.6,126,470.825,3
17174,218,1,59.9,1,59.9,1
17175,44,4,1443.69,253,360.9225,2
17176,202,1,306.13,1,306.13,0
17179,178,3,711.79,184,237.26333333333332,2
17180,56,4,796.03,260,199.0075,2
17181,57,2,239.92000000000002,317,119.96000000000001,2
17183,8,6,3347.31,98,557.885,3
17186,47,2,144.0,14,72.0,1
17187,227,1,203.95,1,203.95,1
17188,11,7,2474.23,352,353.4614285714286,3
17189,106,2,384.40000000000003,254,192.20000000000002,2
17190,59,2,444.74,149,222.37,2
17191,28,7,2095.13,341,299.30428571428575,3
17193,36,7,1699.3000000000002,142,242.7571428571429,2
17194,361,1,226.78,1,226.78,1
17197,30,1,1013.01,1,1013.01,0
17198,24,3,692.22,348,230.74,2
17201,54,1,342.63,1,342.63,0
17203,36,6,3563.85,25,593.975,3
17204,175,4,1564.56,89,391.14,2
17205,54,1,384.08,1,384.08,0
17206,53,1,204.24,1,204.24,1
17211,27,8,2317.2200000000003,343,289.65250000000003,3
17212,253,1,226.85,1,226.85,1
17213,40,7,2781.23,327,397.31857142857143,3
17214,60,6,1069.1200000000001,299,178.1866666666667,2
17217,234,1,113.5,1,113.5,1
17218,4,10,1960.72,364,196.072,3
17219,32,1,114.23,1,114.23,1
17220,24,14,3198.25,340,228.44642857142858,3
17221,7,2,335.13,29,167.565,2
17222,65,1,354.15,1,354.15,0
17223,310,2,391.79,59,195.895,2
17226,309,1,393.49,1,393.49,0
17227,19,6,939.32,350,156.55333333333334,2
17228,16,8,1906.09,357,238.26125,3
17229,96,2,318.76,47,159.38,2
17230,264,8,3638.41,96,454.80125,2
17231,12,10,3174.32,350,317.432,3
17232,3,2,421.52,12,210.76,2
17233,35,1,190.88,1,190.88,1
17234,183,1,149.89000000000001,1,149.89000000000001,1
17235,25,2,550.06,348,275.03,2
17236,13,6,916.13,351,152.68833333333333,2
17237,11,2,314.69,12,157.345,2
17238,3,17,3744.65,369,220.2735294117647,3
17239,313,1,382.5,1,382.5,0
17242,108,2,1135.04,73,567.52,2
17243,1,26,8668.45,369,333.4019230769231,3
17244,53,1,954.9,1,954.9,0
17245,205,1,171.45,1,171.45,1
17247,15,1,282.19,1,282.19,0
17248,120,1,318.65,1,318.65,0
17250,4,2,384.52,258,192.26,2
17251,363,1,283.28000000000003,1,283.28000000000003,0
17252,117,2,353.86,70,176.93,2
17253,18,1,178.26,1,178.26,1
17254,5,2,272.44,11,136.22,2
17255,41,2,298.41,259,149.205,2
17256,107,2,240.0,205,120.0,2
17259,148,2,603.37,221,301.685,2
17262,52,5,1253.3600000000001,314,250.67200000000003,2
17263,208,1,63.440000000000005,1,63.440000000000005,1
17265,139,2,562.9,42,281.45,2
17266,2,3,310.64,146,103.54666666666667,2
17267,127,2,317.62,1,158.81,1
17268,108,4,763.64,138,190.91,2
17272,42,4,2148.63,221,537.1575,2
17274,35,1,111.97999999999999,1,111.97999999999999,1
17277,228,2,1065.3500000000001,96,532.6750000000001,2
17278,241,1,246.04,1,246.04,1
17279,58,1,187.82999999999998,1,187.82999999999998,1
17282,130,3,1703.41,170,567.8033333333334,2
17284,60,6,1652.58,277,275.43,2
17286,22,1,153.92,1,153.92,1
17287,26,7,1064.11,347,152.01571428571427,2
17288,9,7,1419.73,350,202.81857142857143,3
17289,32,3,944.41,149,314.80333333333334,2
17290,4,2,525.24,13,262.62,2
17291,308,1,550.8000000000001,1,550.8000000000001,0
17293,8,9,1875.1100000000001,353,208.34555555555556,3
17295,29,3,556.95,36,185.65,2
17297,17,1,131.78,1,131.78,1
17298,101,2,498.42,24,249.21,2
17299,12,4,669.11,162,167.2775,2
17301,21,1,197.63,1,197.63,1
17302,15,5,1135.63,291,227.12600000000003,2
17303,361,1,250.04,1,250.04,1
17306,11,19,8631.31,343,454.2794736842105,3
17309,95,1,82.75,1,82.75,1
17311,78,2,1384.85,239,692.425,2
17312,139,3,644.3,21,214.76666666666665,2
17313,31,1,2328.84,1,2328.84,0
17314,25,8,2527.92,288,315.99,3
17315,2,36,6252.18,356,173.67166666666668,3
17317,46,3,2600.34,44,866.7800000000001,2
17320,100,3,1200.6200000000001,268,400.2066666666667,2
17321,8,2,700.86,60,350.43,2
17323,15,7,917.67,278,131.09571428571428,2
17324,18,4,990.23,349,247.5575,2
17325,280,1,96.8,1,96.8,1
17329,14,2,523.11,301,261.555,2
17330,23,2,363.9,45,181.95,2
17331,124,1,175.2,1,175.2,1
17333,86,1,494.25,1,494.25,0
17334,302,2,307.02,7,153.51,1
17337,151,4,2026.42,159,506.605,2
17338,17,8,6635.14,345,829.3925,3
17339,94,2,243.36,271,121.68,2
17340,30,11,12353.29,337,1123.0263636363636,3
17341,157,3,781.36,210,260.4533333333333,2
17343,355,1,193.64,1,193.64,1
17344,46,1,160.57,1,160.57,1
17345,15,4,537.74,182,134.435,2
17346,4,15,2676.56,370,178.43733333333333,3
17347,86,1,228.96,1,228.96,1
17348,15,5,1159.52,284,231.904,2
17349,179,1,110.75,1,110.75,1
17350,8,4,1286.07,43,321.5175,2
17351,36,3,587.15,238,195.71666666666667,2
17353,129,2,1740.0,26,870.0,0
17354,51,1,1393.06,1,1393.06,0
17356,312,1,178.22,1,178.22,1
17357,24,2,388.14,1,194.07,1
17358,303,2,365.85,53,182.925,2
17359,11,1,127.86,1,127.86,1
17360,17,3,585.79,167,195.26333333333332,2
17361,49,3,488.2,243,162.73333333333332,2
17362,239,2,312.23,71,156.115,2
17364,1,11,4481.18,331,407.38000000000005,3
17365,13,8,4796.52,321,599.565,3
17367,238,1,168.4,1,168.4,1
17368,23,8,1912.67,315,239.08375,3
17370,73,4,446.18,97,111.545,2
17371,17,3,423.89,344,141.29666666666665,2
17372,41,8,1342.68,322,167.835,2
17373,40,4,646.92,273,161.73,2
17374,219,2,495.77,63,247.885,2
17375,199,3,400.1,163,133.36666666666667,2
17376,71,2,203.2,241,101.6,2
17377,24,20,4100.92,350,205.046,3
17379,11,1,404.66,1,404.66,0
17381,9,29,20275.61,364,699.1589655172414,3
17382,65,1,65.4,1,65.4,1
17383,4,1,199.29,1,199.29,1
17384,19,2,336.4,200,168.2,2
17385,15,1,261.11,1,261.11,0
17386,8,6,2686.42,158,447.7366666666667,3
17387,20,2,784.11,14,392.055,2
17388,78,4,1259.56,210,314.89,2
17389,1,34,31833.68,331,936.2847058823529,3
17391,164,2,508.8,1,254.4,0
17392,307,2,451.91,52,225.955,2
17394,219,1,203.86999999999998,1,203.86999999999998,1
17396,39,7,7312.8,333,1044.6857142857143,3
17397,22,2,696.41,1,348.205,0
17398,115,3,653.38,141,217.79333333333332,2
17400,126,5,2129.96,227,425.992,2
17402,5,12,2598.85,365,216.57083333333333,3
17403,36,1,281.62,1,281.62,0
17404,4,13,31781.82,357,2444.7553846153846,3
17405,1,3,1031.41,150,343.80333333333334,3
17406,333,3,2200.42,34,733.4733333333334,0
17408,163,1,32.65,1,32.65,1
17409,185,2,771.85,64,385.925,2
17410,16,5,1214.72,200,242.94400000000002,2
17411,12,3,778.94,250,259.6466666666667,2
17412,3,7,1258.06,370,179.72285714285712,3
17414,44,2,778.0,142,389.0,2
17415,80,1,507.84,1,507.84,0
17416,30,7,6893.42,252,984.7742857142857,3
17418,42,2,463.46000000000004,282,231.73000000000002,2
17419,11,12,4226.57,356,352.21416666666664,3
17420,50,3,598.83,324,199.61,2
17422,16,6,1979.37,280,329.895,3
17423,46,2,698.41,172,349.205,2
17425,19,2,759.17,42,379.585,2
17426,8,6,5037.26,275,839.5433333333334,3
17427,72,1,100.8,1,100.8,1
17428,1,28,17256.85,369,616.3160714285714,3
17429,128,3,524.9200000000001,91,174.97333333333336,2
17430,33,2,265.76,333,132.88,2
17431,313,1,403.3,1,403.3,0
17432,18,2,365.76,20,182.88,2
17433,88,1,303.15999999999997,1,303.15999999999997,0
17434,2,7,2373.82,83,339.1171428571429,3
17436,2,2,216.29999999999998,226,108.14999999999999,2
17438,254,1,388.45000000000005,1,388.45000000000005,0
17440,157,3,186.42000000000002,91,62.14000000000001,1
17442,37,6,2248.56,254,374.76,3
17443,220,1,534.24,1,534.24,0
17444,152,2,2389.1,22,1194.55,0
17446,177,2,120.9,134,60.45,1
17447,40,2,541.53,32,270.765,2
17449,2,7,2517.86,358,359.69428571428574,3
17450,8,46,194550.79,360,4229.365,3
17451,1,7,1721.4,105,245.91428571428574,3
17453,18,2,486.71999999999997,47,243.35999999999999,2
17454,192,4,517.53,168,129.3825,2
17455,204,1,131.7,1,131.7,1
17456,365,1,249.86,1,249.86,1
17457,127,5,1737.7,213,347.54,2
17458,15,1,316.5,1,316.5,0
17459,43,2,657.3,17,328.65,2
17460,94,6,622.4300000000001,279,103.73833333333334,2
17461,23,3,757.46,7,252.48666666666668,2
17462,60,2,675.69,224,337.845,2
17463,16,5,1896.41,297,379.28200000000004,3
17464,158,1,289.96000000000004,1,289.96000000000004,0
17466,10,2,763.28,69,381.64,2
17468,10,2,137.0,5,68.5,1
17469,16,5,1870.97,189,374.194,3
17470,45,5,1125.07,324,225.01399999999998,2
17472,191,3,710.29,109,236.76333333333332,2
17475,79,1,194.37,1,194.37,1
17480,78,1,511.82,1,511.82,0
17481,4,4,1255.59,91,313.8975,3
17483,65,3,414.04,118,138.01333333333335,2
17486,261,1,396.87,1,396.87,0
17489,59,2,376.64,154,188.32,2
17490,1,7,2092.32,176,298.90285714285716,3
17491,1,10,3558.87,367,355.887,3
17492,248,1,374.57,1,374.57,0
17495,8,2,497.56,32,248.78,2
17496,359,1,271.05,1,271.05,0
17498,76,1,272.22,1,272.22,0
17499,290,1,622.88,1,622.88,0
17500,17,3,1138.0,13,379.3333333333333,2
17501,221,2,288.6,1,144.3,1
17502,9,4,689.1,20,172.275,2
17503,3,2,558.96,36,279.48,2
17504,206,9,2997.0299999999997,117,333.00333333333333,2
17505,162,2,1145.84,45,572.92,2
17506,76,1,302.2,1,302.2,0
17507,262,2,605.58,48,302.79,2
17508,281,1,387.31,1,387.31,0
17509,58,8,6115.14,6,764.3925,3
17510,25,1,308.48,1,308.48,0
17511,3,31,91062.38,371,2937.496129032258,3
17512,29,10,2924.9900000000002,273,292.499,3
17513,72,1,513.2,1,513.2,0
17514,128,1,208.65,1,208.65,1
17515,31,4,639.02,287,159.755,2
17516,15,5,768.08,271,153.616,2
17517,309,1,153.94,1,153.94,1
17519,17,6,1844.02,352,307.33666666666664,3
17520,54,1,546.81,1,546.81,0
17521,30,3,723.2099999999999,170,241.06999999999996,2
17522,2,5,1066.15,217,213.23000000000002,3
17523,11,4,652.74,8,163.185,2
17524,361,1,145.0,1,145.0,1
17525,360,1,422.70000000000005,1,422.70000000000005,0
17526,5,4,1195.8999999999999,361,298.97499999999997,3
17527,54,4,939.37,165,234.8425,2
17528,1,8,3628.5,71,453.5625,3
17530,1,10,2380.41,364,238.041,3
17531,190,1,296.7,1,296.7,0
17534,54,1,223.36,1,223.36,1
17535,280,1,164.4,1,164.4,1
17536,177,1,76.5,1,76.5,1
17537,30,2,897.62,274,448.81,2
17538,26,1,98.42,1,98.42,1
17540,25,2,578.9,292,289.45,2
17542,270,1,170.75,1,170.75,1
17545,43,3,645.96,1,215.32000000000002,0
17548,234,1,103.3,1,103.3,1
17549,24,2,148.86,28,74.43,1
17550,197,3,267.16,46,89.05333333333334,1
17551,359,1,306.84,1,306.84,0
17552,60,4,930.41,312,232.6025,2
17553,130,1,1487.6,1,1487.6,0
17554,1,5,1952.45,147,390.49,3
17555,20,2,483.26,315,241.63,2
17556,206,1,157.9,1,157.9,1
17557,14,3,541.46,67,180.48666666666668,2
17560,95,4,854.95,216,213.7375,2
17561,19,1,167.62,1,167.62,1
17562,14,7,1122.38,160,160.34,2
17564,24,3,454.01,56,151.33666666666667,2
17566,8,2,901.21,18,450.605,2
17567,7,8,4331.48,366,541.435,3
17569,332,1,344.14,1,344.14,0
17571,50,4,1497.26,249,374.315,2
17572,71,4,226.75000000000003,303,56.68750000000001,2
17573,29,3,380.6,65,126.86666666666667,2
17574,243,1,185.65,1,185.65,1
17576,8,19,3622.68,358,190.66736842105263,3
17578,218,1,143.45999999999998,1,143.45999999999998,1
17579,5,3,448.90000000000003,175,149.63333333333335,2
17580,253,3,212.77,106,70.92333333333333,1
17581,1,25,11045.04,372,441.8016,3
17582,236,1,175.27,1,175.27,1
17584,7,2,1242.3,121,621.15,2
17585,109,4,1133.07,229,283.2675,2
17588,100,3,1240.2,133,413.40000000000003,2
17589,60,4,2402.92,181,600.73,2
17590,2,3,1477.97,38,492.6566666666667,3
17591,73,7,2225.9700000000003,294,317.9957142857143,2
17593,4,5,3927.34,350,785.4680000000001,3
17594,85,2,993.18,170,496.59,2
17595,12,2,388.79,25,194.395,2
17596,23,7,2827.93,346,403.98999999999995,3
17597,214,1,2044.3700000000001,1,2044.3700000000001,0
17600,18,1,161.67000000000002,1,161.67000000000002,1
17601,239,1,116.00999999999999,1,116.00999999999999,1
17602,2,6,5102.97,322,850.495,3
17603,78,1,394.72,1,394.72,0
17604,217,2,309.36,95,154.68,2
17608,33,2,193.42,1,96.71,1
17609,41,5,1104.72,287,220.94400000000002,2
17611,7,15,3984.22,354,265.61466666666666,3
17612,53,6,2048.45,245,341.4083333333333,2
17613,23,14,4559.150000000001,283,325.65357142857147,3
17614,57,1,390.07,1,390.07,0
17615,130,3,329.6,92,109.86666666666667,2
17616,174,3,571.1999999999999,195,190.39999999999998,2
17618,6,3,971.58,357,323.86,2
17619,312,1,218.52,1,218.52,1
17620,60,1,81.44,1,81.44,1
17621,21,3,1379.9,334,459.9666666666667,2
17623,33,1,527.0500000000001,1,527.0500000000001,0
17624,15,2,843.48,204,421.74,2
17625,18,4,2047.0,240,511.75,3
17628,81,1,75.75,1,75.75,1
17629,6,8,1814.12,355,226.765,3
17630,170,2,503.59999999999997,63,251.79999999999998,2
17631,2,3,528.33,231,176.11,2
17633,31,4,1324.84,89,331.21,2
17634,36,9,2361.9700000000003,302,262.4411111111111,3
17636,19,1,285.56,1,285.56,0
17637,31,2,547.0600000000001,84,273.53000000000003,2
17639,276,1,108.5,1,108.5,1
17640,87,1,621.66,1,621.66,0
17642,120,2,712.29,57,356.145,2
17643,373,1,101.55,1,101.55,1
17644,1,11,2895.64,260,263.24,3
17646,219,3,1008.39,146,336.13,2
17647,65,1,133.06,1,133.06,1
17648,61,4,1797.5,189,449.375,2
17649,138,1,868.49,1,868.49,0
17650,21,1,166.08,1,166.08,1
17651,12,10,3945.0,166,394.5,3
17652,25,12,4867.72,256,405.6433333333334,3
17653,37,4,1207.56,84,301.89,2
17654,277,1,117.55,1,117.55,1
17655,11,7,2638.94,356,376.99142857142857,3
17656,73,5,1674.69,56,334.938,2
17658,26,2,595.42,186,297.71,2
17659,17,12,2999.46,355,249.955,3
17660,141,1,196.0,1,196.0,1
17663,26,7,1802.91,262,257.55857142857144,3
17664,19,2,604.64,194,302.32,2
17666,4,2,728.16,62,364.08,2
17667,66,5,2055.51,233,411.10200000000003,2
17668,1,2,347.75,37,173.875,2
17669,43,7,3406.7200000000003,207,486.67428571428576,3
17670,228,1,205.7,1,205.7,1
17671,16,4,1572.71,350,393.1775,2
17672,50,2,3178.17,260,1589.085,3
17673,2,6,1629.12,319,271.52,3
17674,74,2,551.04,295,275.52,2
17675,1,31,20374.28,367,657.2348387096774,3
17676,4,6,1387.68,363,231.28,3
17677,2,30,16363.23,368,545.441,3
17678,264,1,298.11,1,298.11,0
17679,53,2,1992.1100000000001,33,996.0550000000001,0
17680,24,1,184.4,1,184.4,1
17682,10,6,2474.33,359,412.3883333333333,3
17684,44,1,239.41,1,239.41,1
17685,17,7,3191.53,356,455.9328571428572,3
17686,7,7,5739.46,296,819.9228571428572,3
17690,30,15,4757.95,343,317.19666666666666,3
17691,358,2,290.40000000000003,11,145.20000000000002,1
17692,127,4,725.5799999999999,233,181.39499999999998,2
17693,137,1,200.47,1,200.47,1
17694,142,1,283.12,1,283.12,0
17695,132,2,765.34,40,382.67,2
17696,38,8,2285.71,327,285.71375,3
17697,236,1,338.95,1,338.95,0
17698,261,1,154.95,1,154.95,1
17700,17,4,2534.64,265,633.66,3
17701,253,1,417.95,1,417.95,0
17702,30,4,1824.37,176,456.0925,2
17703,35,3,798.74,104,266.24666666666667,2
17704,169,2,885.19,72,442.595,2
17705,3,9,1823.52,299,202.61333333333334,3
17706,4,17,10504.49,363,617.9111764705882,3
17707,185,2,152.4,152,76.2,1
17708,188,2,267.08,138,133.54,2
17709,170,1,137.45,1,137.45,1
17711,11,2,385.1,280,192.55,2
17712,45,1,522.91,1,522.91,0
17714,321,1,153.0,1,153.0,1
17715,201,1,326.4,1,326.4,0
17716,23,11,5655.99,246,514.180909090909,3
17718,232,1,139.35,1,139.35,1
17719,38,15,5396.04,218,359.736,3
17720,26,4,1195.94,342,298.985,2
17722,96,4,2424.04,271,606.01,2
17723,127,6,3276.4000000000005,88,546.0666666666667,2
17724,71,3,1033.0,68,344.3333333333333,2
17725,16,11,3439.08,251,312.64363636363635,3
17727,15,1,1060.25,1,1060.25,0
17728,4,3,2876.01,83,958.6700000000001,3
17730,3,13,5298.4800000000005,324,407.5753846153847,3
17731,79,4,1240.11,105,310.0275,2
17732,373,1,303.97,1,303.97,0
17733,39,2,692.19,223,346.095,2
17734,54,3,700.63,181,233.54333333333332,2
17735,2,19,13110.02,366,690.001052631579,3
17736,9,3,377.44,105,125.81333333333333,2
17737,9,2,168.24,50,84.12,2
17738,19,4,1879.05,263,469.7625,3
17739,12,7,2791.35,349,398.7642857142857,3
17742,113,2,355.11,220,177.555,2
